"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","202"
"Christianity","0"
"Hindu","27210"
"Islam","5356"
"Jainism","0"
"Kirat","284"
"Prakriti","1"
"Sikhism","0"
"Undefined","39"
"Total","33092"
