"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","78"
"Cow Dung","7"
"Electricity","2"
"Kerosene","15"
"LP Gas","119"
"Not stated","20"
"Others","4"
"Wood/Firewood","4970"
"Total","5215"
