"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","5558"
"Christianity","398"
"Hindu","15916"
"Islam","7"
"Jainism","0"
"Kirat","10943"
"Prakriti","16"
"Sikhism","0"
"Undefined","88"
"Total","32927"
