"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","357"
"Christianity","963"
"Hindu","48206"
"Islam","1226"
"Jainism","122"
"Kirat","256"
"Prakriti","849"
"Sikhism","3"
"Undefined","61"
"Total","52043"
