"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","137"
"Cow Dung","2"
"Electricity","2"
"Kerosene","7"
"LP Gas","180"
"Not stated","4"
"Others","0"
"Wood/Firewood","4294"
"Total","4626"
