"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","2446"
"Electricity Fuel","0"
"KeroseneFuel","52"
"LP Gas","17"
"Not Sated about Fuel","90"
"OthersFuel","21"
"Wood/FireWood","1199"
"Total","3830"
