"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","329"
"Electricity Fuel","1"
"KeroseneFuel","18"
"LP Gas","53"
"Not Sated about Fuel","35"
"OthersFuel","19"
"Wood/FireWood","2710"
"Total","3166"
