"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","9"
"Cow Dung","3458"
"Electricity","0"
"Kerosene","66"
"LP Gas","76"
"Not stated","33"
"Others","160"
"Wood/Firewood","1455"
"Total","5257"
