"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","4"
"Electricity Fuel","0"
"KeroseneFuel","81"
"LP Gas","2932"
"Not Sated about Fuel","29"
"OthersFuel","6"
"Wood/FireWood","5296"
"Total","8353"
