"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","316"
"Christianity","149"
"Hindu","32584"
"Islam","153"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","22"
"Total","33225"
