"Population by Religion","Number"
"Bahai","0"
"Bon","19"
"Buddism","11739"
"Christianity","1513"
"Hindu","99047"
"Islam","180"
"Jainism","0"
"Kirat","20"
"Prakriti","885"
"Sikhism","0"
"Undefined","238"
"Total","113641"
