"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","763"
"Cow Dung","0"
"Electricity","2"
"Kerosene","19"
"LP Gas","125"
"Not stated","14"
"Others","0"
"Wood/Firewood","4807"
"Total","5730"
