"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","0"
"Christianity","2"
"Hindu","18539"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","18549"
