"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","24"
"Cow Dung","38"
"Electricity Fuel","183"
"KeroseneFuel","2401"
"LP Gas","63627"
"Not Sated about Fuel","556"
"OthersFuel","190"
"Wood/FireWood","3237"
"Total","70256"
