"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","10663"
"Christianity","149"
"Hindu","2792"
"Islam","39"
"Jainism","0"
"Kirat","0"
"Prakriti","118"
"Sikhism","0"
"Undefined","0"
"Total","13761"
