"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","4831"
"Christianity","615"
"Hindu","17797"
"Islam","371"
"Jainism","0"
"Kirat","2"
"Prakriti","16"
"Sikhism","0"
"Undefined","32"
"Total","23666"
