"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","83"
"Cow Dung","46"
"Electricity Fuel","24"
"KeroseneFuel","306"
"LP Gas","1061"
"Not Sated about Fuel","430"
"OthersFuel","52"
"Wood/FireWood","41881"
"Total","43883"
