"Population by Religion","Number"
"Bahai","6"
"Bon","63"
"Buddism","49990"
"Christianity","3188"
"Hindu","145771"
"Islam","33"
"Jainism","0"
"Kirat","33"
"Prakriti","2915"
"Sikhism","0"
"Undefined","647"
"Total","202646"
