"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","37"
"Cow Dung","5"
"Electricity Fuel","2"
"KeroseneFuel","31"
"LP Gas","153"
"Not Sated about Fuel","36"
"OthersFuel","3"
"Wood/FireWood","4246"
"Total","4513"
