"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8"
"Cow Dung","6"
"Electricity","0"
"Kerosene","2"
"LP Gas","0"
"Not stated","25"
"Others","0"
"Wood/Firewood","3733"
"Total","3774"
