"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1121"
"Christianity","1357"
"Hindu","14810"
"Islam","13"
"Jainism","0"
"Kirat","0"
"Prakriti","48"
"Sikhism","0"
"Undefined","650"
"Total","17999"
