"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","2436"
"Electricity Fuel","0"
"KeroseneFuel","85"
"LP Gas","41"
"Not Sated about Fuel","32"
"OthersFuel","72"
"Wood/FireWood","2711"
"Total","5382"
