"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","16128"
"Christianity","1793"
"Hindu","5474"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","498"
"Sikhism","0"
"Undefined","28"
"Total","23922"
