"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","0"
"Cow Dung","5"
"Electricity Fuel","0"
"KeroseneFuel","22"
"LP Gas","12"
"Not Sated about Fuel","36"
"OthersFuel","0"
"Wood/FireWood","4818"
"Total","4893"
