"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1626"
"Christianity","145"
"Hindu","21497"
"Islam","18"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","38"
"Total","23325"
