"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2920"
"Cow Dung","33"
"Electricity","11"
"Kerosene","148"
"LP Gas","5059"
"Not stated","220"
"Others","55"
"Wood/Firewood","12238"
"Total","20684"
