"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2558"
"Cow Dung","20"
"Electricity Fuel","37"
"KeroseneFuel","268"
"LP Gas","7214"
"Not Sated about Fuel","259"
"OthersFuel","53"
"Wood/FireWood","56049"
"Total","66458"
