"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6912"
"Christianity","181"
"Hindu","295"
"Islam","0"
"Jainism","1"
"Kirat","0"
"Prakriti","3"
"Sikhism","0"
"Undefined","25"
"Total","7417"
