"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","213"
"Cow Dung","16"
"Electricity","12"
"Kerosene","474"
"LP Gas","20259"
"Not stated","231"
"Others","83"
"Wood/Firewood","11405"
"Total","32693"
