"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","704"
"Christianity","334"
"Hindu","37912"
"Islam","8467"
"Jainism","5"
"Kirat","726"
"Prakriti","2383"
"Sikhism","0"
"Undefined","227"
"Total","50758"
