"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","240"
"Christianity","915"
"Hindu","59464"
"Islam","7508"
"Jainism","0"
"Kirat","0"
"Prakriti","7"
"Sikhism","0"
"Undefined","29"
"Total","68164"
