"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","108"
"Cow Dung","2"
"Electricity","0"
"Kerosene","5"
"LP Gas","136"
"Not stated","8"
"Others","0"
"Wood/Firewood","3826"
"Total","4085"
