"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","22824"
"Male","22824"
"Children (0-4)",""
"Female","11035"
"Male","11035"
"Elderely (60+)",""
"Female","10427"
"Male","10427"
"Working population (15-59)",""
"Female","38158"
"Male","38158"
"Youth (15-24)",""
"Female","13404"
"Male","13404"
