"Population by Religion","Number"
"Bahai","1"
"Bon","2"
"Buddism","10776"
"Christianity","4433"
"Hindu","42580"
"Islam","177"
"Jainism","0"
"Kirat","16"
"Prakriti","1851"
"Sikhism","1"
"Undefined","100"
"Total","59937"
