"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","851"
"Cow Dung","22"
"Electricity Fuel","14"
"KeroseneFuel","37"
"LP Gas","2353"
"Not Sated about Fuel","23"
"OthersFuel","16"
"Wood/FireWood","8739"
"Total","12055"
