"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6574"
"Christianity","4767"
"Hindu","1378"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","5"
"Sikhism","0"
"Undefined","25"
"Total","12749"
