"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","0"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","14"
"LP Gas","18"
"Not Sated about Fuel","27"
"OthersFuel","1"
"Wood/FireWood","2590"
"Total","2651"
