"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","483"
"Christianity","139"
"Hindu","26898"
"Islam","62"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","27583"
