"Population by Literacy Status","Number"
"Literate",""
"Female","215556"
"Male","250670"
"Not Read/Write",""
"Female","134112"
"Male","70822"
"Not Stated",""
"Female","180"
"Male","108"
"Read Only",""
"Female","7445"
"Male","6337"
