"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","12"
"Cow Dung","17"
"Electricity Fuel","0"
"KeroseneFuel","5"
"LP Gas","0"
"Not Sated about Fuel","31"
"OthersFuel","3"
"Wood/FireWood","6353"
"Total","6421"
