"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","9"
"Christianity","585"
"Hindu","33501"
"Islam","51"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","95"
"Total","34242"
