"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","67"
"Cow Dung","0"
"Electricity","0"
"Kerosene","11"
"LP Gas","74"
"Not stated","9"
"Others","2"
"Wood/Firewood","4701"
"Total","4864"
