"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","323"
"Cow Dung","139"
"Electricity Fuel","261"
"KeroseneFuel","3309"
"LP Gas","84511"
"Not Sated about Fuel","1096"
"OthersFuel","312"
"Wood/FireWood","19554"
"Total","109505"
