"Population by Religion","Number"
"Bahai","29"
"Bon","72"
"Buddism","90230"
"Christianity","23489"
"Hindu","344234"
"Islam","3080"
"Jainism","68"
"Kirat","5806"
"Prakriti","231"
"Sikhism","75"
"Undefined","818"
"Total","468132"
