"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","156"
"Cow Dung","27"
"Electricity","0"
"Kerosene","14"
"LP Gas","43"
"Not stated","16"
"Others","0"
"Wood/Firewood","4614"
"Total","4870"
