"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","1167"
"Christianity","74"
"Hindu","131782"
"Islam","31"
"Jainism","0"
"Kirat","0"
"Prakriti","201"
"Sikhism","0"
"Undefined","16"
"Total","133274"
