"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","14"
"Cow Dung","6171"
"Electricity","7"
"Kerosene","159"
"LP Gas","108"
"Not stated","29"
"Others","10"
"Wood/Firewood","2045"
"Total","8543"
