"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1266"
"Cow Dung","38"
"Electricity Fuel","0"
"KeroseneFuel","39"
"LP Gas","388"
"Not Sated about Fuel","18"
"OthersFuel","7"
"Wood/FireWood","7204"
"Total","8960"
