"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","768"
"Cow Dung","40456"
"Electricity","14"
"Kerosene","1648"
"LP Gas","2263"
"Not stated","1667"
"Others","1968"
"Wood/Firewood","57868"
"Total","106652"
