"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","17"
"Cow Dung","782"
"Electricity","10"
"Kerosene","362"
"LP Gas","8565"
"Not stated","121"
"Others","28"
"Wood/Firewood","2612"
"Total","12497"
