"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1"
"Cow Dung","8"
"Electricity","0"
"Kerosene","30"
"LP Gas","9"
"Not stated","58"
"Others","0"
"Wood/Firewood","4887"
"Total","4993"
