"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","10"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","11"
"LP Gas","304"
"Not Sated about Fuel","8"
"OthersFuel","0"
"Wood/FireWood","4788"
"Total","5121"
