"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","12"
"LP Gas","0"
"Not Sated about Fuel","15"
"OthersFuel","0"
"Wood/FireWood","2340"
"Total","2370"
