"Population by Religion","Number"
"Bahai","0"
"Bon","119"
"Buddism","906"
"Christianity","260"
"Hindu","5333"
"Islam","0"
"Jainism","0"
"Kirat","5458"
"Prakriti","7"
"Sikhism","0"
"Undefined","16"
"Total","12099"
