"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","17"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","10"
"LP Gas","3"
"Not Sated about Fuel","5"
"OthersFuel","1"
"Wood/FireWood","2815"
"Total","2851"
