"Population by Religion","Number"
"Bahai","1"
"Bon","15"
"Buddism","10341"
"Christianity","2716"
"Hindu","68343"
"Islam","277"
"Jainism","0"
"Kirat","272"
"Prakriti","21"
"Sikhism","0"
"Undefined","74"
"Total","82060"
