"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","715"
"Cow Dung","781"
"Electricity","2"
"Kerosene","72"
"LP Gas","622"
"Not stated","27"
"Others","101"
"Wood/Firewood","6363"
"Total","8683"
