"Population by Religion","Number"
"Bahai","0"
"Bon","15"
"Buddism","3398"
"Christianity","296"
"Hindu","55077"
"Islam","345"
"Jainism","0"
"Kirat","4"
"Prakriti","34"
"Sikhism","0"
"Undefined","101"
"Total","59270"
