"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2210"
"Cow Dung","166"
"Electricity","14"
"Kerosene","277"
"LP Gas","6510"
"Not stated","81"
"Others","41"
"Wood/Firewood","16232"
"Total","25531"
