"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","36"
"Christianity","304"
"Hindu","21872"
"Islam","24"
"Jainism","0"
"Kirat","1"
"Prakriti","1"
"Sikhism","0"
"Undefined","2"
"Total","22241"
