"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","39"
"Cow Dung","28"
"Electricity Fuel","11"
"KeroseneFuel","49"
"LP Gas","715"
"Not Sated about Fuel","132"
"OthersFuel","48"
"Wood/FireWood","26001"
"Total","27023"
