"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","30"
"Cow Dung","1"
"Electricity","3"
"Kerosene","10"
"LP Gas","560"
"Not stated","22"
"Others","0"
"Wood/Firewood","5403"
"Total","6029"
