"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1204"
"Christianity","357"
"Hindu","26250"
"Islam","3125"
"Jainism","0"
"Kirat","1668"
"Prakriti","865"
"Sikhism","98"
"Undefined","106"
"Total","33674"
