"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","107"
"Christianity","156"
"Hindu","62590"
"Islam","13928"
"Jainism","0"
"Kirat","0"
"Prakriti","9"
"Sikhism","4"
"Undefined","100"
"Total","76894"
